0.80844,0.58141
0.32546,0.39244
0.5392,0.51645
0.43321,0.40249
0.45522,0.39123
0.69925,0.47012
0.62507,0.43402
0.40198,0.45282
0.41278,0.65694
0.69536,0.55486
0.60779,0.44747
0.38879,0.38212
0.72354,0.49149
0.37145,0.50865
0.4736,0.36663
0.60177,0.52932
0.3568,0.46493
0.33215,0.34283
0.49125,0.63818
0.39415,0.59589
0.43857,0.60902
0.71987,0.59952
0.41249,0.50937
0.27394,0.53463
0.58294,0.56735
0.64756,0.67265
0.62504,0.5871
0.70662,0.46399
0.40796,0.50588
0.61622,0.56901
0.56507,0.41497
0.49176,0.42857
0.49598,0.35402
0.35505,0.32306
0.26791,0.4532
0.32864,0.58806
0.55888,0.56488
0.52909,0.65165
0.60718,0.47513
0.39327,0.43011
0.49766,0.41361
0.59679,0.66837
0.28759,0.46627
0.64942,0.66738
0.59472,0.60887
0.80598,0.61316
0.73988,0.55179
0.6143,0.64905
0.57907,0.61045
0.40685,0.43329
0.79728,0.55642
0.49892,0.42195
0.44405,0.48073
0.33093,0.42062
0.67741,0.53514
0.67464,0.41933
0.23141,0.45438
0.43535,0.32033
0.48386,0.50921
0.59171,0.51554
0.74566,0.53915
0.56838,0.49957
0.65504,0.48278
0.50956,0.47218
0.71117,0.65543
0.4206,0.65088
0.25262,0.38568
0.23189,0.51431
0.6523,0.51437
0.31715,0.54373
0.55824,0.50746
0.30229,0.44817
0.26027,0.39998
0.4228,0.58201
0.76217,0.61367
0.65663,0.55158
0.2859,0.47005
0.58945,0.43349
0.66943,0.40195
0.66004,0.38781
0.75157,0.46243
0.52494,0.43605
0.74555,0.59971
0.60237,0.57007
0.48965,0.40215
0.64825,0.46215
0.49116,0.57507
0.65778,0.37723
0.43865,0.52633
0.50719,0.46181
0.19688,0.37647
0.41548,0.5815
0.27814,0.35086
0.36507,0.42043
0.51473,0.48436
0.53268,0.4072
0.43468,0.54782
0.4613,0.3328
0.52743,0.46211
0.64698,0.56574
0.35698,0.42914
0.43324,0.64818
0.40831,0.30442
0.74708,0.56932
0.73035,0.45687
0.34027,0.38516
0.54338,0.59043
0.76441,0.64781
0.75645,0.59033
0.65791,0.62582
0.76126,0.52885
0.24306,0.40557
0.32645,0.56709
0.25703,0.36679
0.65866,0.37541
0.27546,0.45209
0.79092,0.62068
0.50908,0.45908
0.61851,0.53098
0.7336,0.52266
0.3217,0.43835
0.55938,0.49972
0.45847,0.66361
0.76891,0.63739
0.71673,0.619
0.19576,0.47611
0.75192,0.56002
0.62997,0.67624
0.31987,0.42575
0.52225,0.58198
0.36155,0.4383
0.28269,0.38234
0.72593,0.64706
0.60968,0.55455
0.66165,0.47193
0.35686,0.45138
0.71778,0.51872
0.52973,0.60277
0.74665,0.55153
0.5281,0.7168
0.67724,0.54306
0.53018,0.65551
0.51565,0.51146
0.31691,0.3699
0.27151,0.53494
0.75716,0.51366
0.39739,0.35923
0.28151,0.36791
0.36462,0.49404
0.73335,0.53817
0.77087,0.52234
0.28369,0.54009
0.27227,0.42106
0.74696,0.50088
0.71184,0.53646
0.75926,0.57821
0.68082,0.46127
0.44004,0.68283
0.50018,0.37373
0.21828,0.42326
0.4854,0.3545
0.62238,0.64814
0.32092,0.53051
0.50141,0.61268
0.54089,0.45027
0.68198,0.67747
0.3208,0.42058
0.40878,0.47786
0.21431,0.47285
0.41162,0.53288
0.49011,0.44348
0.76209,0.54667
0.78065,0.58884
0.34267,0.41779
0.60412,0.35725
0.29834,0.38241
0.48555,0.4124
0.26426,0.38897
0.34567,0.40104
0.35042,0.47596
0.36922,0.41064
0.6364,0.6353
0.48785,0.63434
0.24469,0.41405
0.50703,0.56572
0.19782,0.49987
0.45582,0.44806
0.51129,0.48014
0.39972,0.33975
0.57685,0.46215
0.73425,0.57586
0.76083,0.63153
0.80778,0.58087
0.28843,0.44522
0.67737,0.65191
0.37249,0.45276
0.66609,0.68953
0.45427,0.34677
0.7438,0.48034
0.20602,0.4724
0.78732,0.56918
0.37428,0.59546
0.75735,0.54176
0.73555,0.60812
0.1662,0.4331
0.58913,0.40914
0.62324,0.49386
0.23116,0.44652
0.74357,0.58144
0.71091,0.65294
0.40189,0.56558
0.41458,0.41571
0.6629,0.6512
0.67959,0.58499
0.36453,0.49981
0.25583,0.44718
0.30925,0.32641
0.71152,0.55385
0.68805,0.45003
0.42502,0.36815
0.78267,0.60189
0.41634,0.44258
0.54437,0.55987
0.65858,0.57037
0.64542,0.49375
0.47392,0.41576
0.55378,0.46919
0.38756,0.61779
0.35319,0.48487
0.44948,0.4417
0.59725,0.53049
0.62224,0.59675
0.49805,0.61133
0.51408,0.36072
0.62341,0.45053
0.29777,0.56055
0.43061,0.35359
0.72943,0.6418
0.2471,0.39437
0.30992,0.42595
0.6721,0.44807
0.6417,0.52603
0.31791,0.50011
0.46936,0.44912
0.66849,0.45963
0.22298,0.49581
0.57872,0.35911
0.27543,0.47765
0.71685,0.57647
0.30037,0.46723
0.52486,0.47726
0.51492,0.52526
0.34473,0.47512
0.45518,0.37009
0.34073,0.36822
0.50152,0.49506
0.54817,0.42153
0.39556,0.47455
0.5923,0.49192
0.50385,0.53612
0.64425,0.41522
0.47188,0.4582
0.20616,0.41169
0.73358,0.66734
0.59443,0.39202
0.56016,0.69091
0.67671,0.59058
0.74852,0.4408
0.64892,0.46141
0.77731,0.53631
0.30605,0.48027
0.61282,0.47494
0.43028,0.40653
0.42607,0.43149
0.60627,0.44324
0.55296,0.57696
0.70759,0.64011
0.43286,0.51326
0.6075,0.51748
0.73614,0.59017
0.61002,0.61135
0.56274,0.45793
0.24131,0.35624
0.25145,0.35299
0.52925,0.50793
0.74344,0.60815
0.46749,0.46463
0.41385,0.40995
0.33996,0.43909
0.66399,0.48621
0.67536,0.62681
0.60735,0.6016
0.5929,0.59664
0.31395,0.48143
0.49344,0.5493
0.45422,0.66744
0.46979,0.38941
0.55123,0.4365
0.52223,0.62877
0.54368,0.6471
0.21672,0.40285
0.51033,0.49685
0.53085,0.52893
0.67964,0.61662
0.48765,0.61755
0.48941,0.53072
0.37534,0.36969
0.68473,0.39868
0.34066,0.54491
0.7903,0.52357
0.74687,0.65002
0.50091,0.39106
0.46314,0.34312
0.22169,0.40739
0.73388,0.59338
0.19558,0.37106
0.47563,0.59668
0.63647,0.48085
0.26249,0.53241
0.7799,0.56669
0.47185,0.42856
0.24054,0.45214
0.32454,0.40725
0.49407,0.46371
0.32276,0.48329
0.69846,0.66165
0.25412,0.43289
0.47912,0.53119
0.36639,0.46142
0.24672,0.48052
0.2851,0.41538
0.50862,0.42106
0.55444,0.39934
0.53684,0.54626
0.51007,0.65592
0.74904,0.65497
0.46396,0.42942
0.67783,0.44075
0.7354,0.64379
0.45495,0.41432
0.24647,0.47393
0.5447,0.58662
0.31814,0.532
0.39291,0.61973
0.4914,0.67262
0.23137,0.39622
0.72744,0.65857
0.47867,0.66531
0.75797,0.48526
0.69621,0.57382
0.52493,0.61234
0.58884,0.43467
0.43941,0.42139
0.72129,0.53999
0.67853,0.60488
0.40181,0.44297
0.34183,0.54756
0.24633,0.37504
0.39894,0.47408
0.24621,0.49023
0.44653,0.45202
0.31349,0.40332
0.52242,0.33692
0.31597,0.46183
0.71652,0.63583
0.49316,0.6079
0.45556,0.49047
0.62779,0.53938
0.48138,0.49674
0.38864,0.45812
0.46449,0.57125
0.666,0.46109
0.77265,0.51587
0.53635,0.5482
0.41842,0.45768
0.35989,0.46281
0.49768,0.60059
0.74809,0.52206
0.65772,0.67843
0.74205,0.63032
0.62249,0.45788
0.43306,0.38342
0.57676,0.56073
0.53445,0.47934
0.59507,0.62587
0.53576,0.49107
0.45794,0.52101
0.36689,0.55735
0.37021,0.52356
0.32949,0.49309
0.55841,0.66735
0.35603,0.3817
0.42061,0.51519
0.57279,0.37643
0.61413,0.54815
0.38373,0.50956
0.65666,0.61081
0.25371,0.51295
0.23063,0.37121
0.45294,0.59045
0.21544,0.4419
0.64594,0.4423
0.72339,0.55893
0.72269,0.45207
0.64533,0.59861
0.45796,0.5346
0.47792,0.32152
0.32762,0.48524
0.37205,0.37635
0.43591,0.43899
0.22248,0.45233
0.48876,0.43925
0.69674,0.49572
0.31781,0.47687
0.52511,0.56245
0.30425,0.51235
0.65074,0.44693
0.51457,0.59565
0.61403,0.54045
0.70556,0.67756
0.29318,0.40051
0.63645,0.64462
0.4846,0.46525
0.29792,0.43432
0.5735,0.54029
0.33776,0.4701
0.75685,0.60732
0.4076,0.44621
0.26791,0.56127
0.71035,0.59946
0.37716,0.61202
0.2184,0.4205
0.40576,0.30799
0.63712,0.38312
0.51896,0.5456
0.56113,0.37622
0.70937,0.63511
0.5307,0.37293
0.69785,0.51898
0.28703,0.43223
0.72076,0.60561
0.17851,0.4273
0.38753,0.44518
0.6893,0.63129
0.38287,0.57348
0.40479,0.42552
0.43153,0.41656
0.2594,0.48308
0.30897,0.38845
0.50004,0.57263
0.75669,0.67254
0.60817,0.4975
0.5596,0.58429
0.19871,0.44926
0.73277,0.50563
0.22821,0.44144
0.76472,0.5525
0.28218,0.42427
0.53284,0.52915
0.3894,0.65155
0.41221,0.42898
0.5689,0.54643
0.56784,0.45584
0.37778,0.45965
0.43912,0.68577
0.49579,0.66669
0.51727,0.30778
0.41544,0.37635
0.51273,0.43333
0.65567,0.57774
0.68538,0.65422
0.52928,0.40407
0.73234,0.60565
0.28637,0.45747
0.49761,0.51769
0.77414,0.57709
0.5472,0.50206
0.76878,0.54092
0.61346,0.61055
0.48188,0.45042
0.78208,0.61691
0.56811,0.57547
0.35472,0.52518
0.4176,0.49681
0.43385,0.5445
0.34725,0.4992
0.62,0.55058
0.43605,0.61598
0.25055,0.44226
0.59172,0.49983
0.67543,0.50143
0.5814,0.55183
0.29817,0.56225
0.38003,0.35123
0.57294,0.47984
0.51333,0.62644
0.26512,0.39842
0.65415,0.66836
0.3445,0.40154
0.26237,0.43655
0.33969,0.56148
0.38261,0.42481
0.55931,0.58256
0.36843,0.40408
0.60829,0.64287
0.73235,0.63868
0.4323,0.34499
0.60045,0.45392
0.54758,0.34528
0.7,0.64481
0.24341,0.38909
0.46307,0.58458
0.55765,0.54486
0.30185,0.51558
0.44455,0.67247
0.76696,0.62853
0.17238,0.42154
0.32693,0.46
0.62033,0.62898
0.30219,0.35654
0.48119,0.57012
0.74519,0.54622
0.78932,0.54355
0.27915,0.49553
0.47511,0.50844
0.21418,0.46895
0.5808,0.39883
0.75082,0.61861
0.37199,0.48057
0.23584,0.45918
0.46851,0.52012
0.44444,0.49728
0.31821,0.51008
0.33063,0.4301
0.43401,0.47432
0.32018,0.3498
0.3702,0.47459
0.29224,0.50154
0.28008,0.34498
0.3631,0.41336
0.33129,0.44827
0.59103,0.42481
0.70892,0.66728
0.36396,0.44469
0.61589,0.47036
0.63599,0.63264
0.57005,0.43084
0.48827,0.47674
0.55039,0.60141
0.69644,0.63653
0.3884,0.54883
0.49556,0.42666
0.68761,0.47352
0.63095,0.44759
0.54865,0.48541
0.46231,0.53826
0.53803,0.6182
0.49466,0.57411
0.78942,0.58234
0.70908,0.62809
0.38215,0.59829
0.32472,0.36232
0.66767,0.60659
0.41681,0.3637
0.60783,0.61806
0.46093,0.43473
0.33061,0.52118
0.45462,0.43145
0.55725,0.39996
0.63042,0.39253
0.28611,0.48589
0.28296,0.39775
0.2561,0.46434
0.58654,0.3947
0.73699,0.52677
0.46766,0.61708
0.45537,0.51156
0.75862,0.56175
0.57449,0.58581
0.53498,0.57408
0.37399,0.42786
0.44603,0.51149
0.59042,0.59732
0.37934,0.47101
0.69483,0.49677
0.48004,0.32744
0.46762,0.47544
0.53651,0.39322
0.16943,0.43042
0.45631,0.35057
0.33017,0.47186
0.56486,0.61897
0.62968,0.57459
0.20263,0.42496
0.31149,0.44608
0.38366,0.5046
0.45885,0.45592
0.64185,0.59954
0.31071,0.52514
0.52809,0.71678
0.47137,0.39778
0.35641,0.35415
0.38454,0.43807
0.31302,0.44716
0.42811,0.32594
0.60783,0.5438
0.51156,0.38677
0.45133,0.65333
0.34125,0.39105
0.21724,0.38606
0.43379,0.49729
0.38575,0.4512
0.32389,0.35997
0.21241,0.42341
0.49652,0.33437
0.32917,0.56393
0.64872,0.41181
0.71154,0.5697
0.37377,0.53648
0.4121,0.46682
0.41334,0.4606
0.31301,0.45868
0.29987,0.38037
0.24289,0.43783
0.22531,0.43305
0.27659,0.41628
0.70401,0.60029
0.27605,0.38834
0.34274,0.49871
0.46796,0.44371
0.50199,0.44906
0.48641,0.37602
0.61336,0.53588
0.38733,0.51424
0.72778,0.58222
0.25377,0.42401
0.20179,0.45002
0.39792,0.40216
0.45746,0.46447
0.59544,0.45494
0.65939,0.51617
0.65079,0.61224
0.64386,0.50295
0.2823,0.4622
0.77451,0.49811
0.50003,0.51383
0.61326,0.57705
0.69313,0.57096
0.47063,0.48473
0.66347,0.57153
0.44918,0.29443
0.77965,0.6314
0.42649,0.44164
0.49342,0.45768
0.42036,0.55407
0.6615,0.50426
0.33467,0.51451
0.58997,0.44977
0.29091,0.50531
0.56857,0.64509
0.35486,0.45788
0.4618,0.5831
0.47522,0.34772
0.26533,0.40576
0.27128,0.42485
0.73755,0.49647
0.49851,0.59433
0.43295,0.38329
0.51178,0.40376
0.48276,0.48143
0.25401,0.36225
0.63814,0.49387
0.38444,0.52974
0.59597,0.6257
0.35967,0.32649
0.60467,0.39256
0.57808,0.36152
0.55401,0.54103
0.58943,0.57673
0.67117,0.40232
0.63244,0.38816
0.74295,0.58297
0.34899,0.57757
0.20564,0.43514
0.31349,0.49686
0.52643,0.49862
0.73609,0.55216
0.50986,0.54919
0.54967,0.52871
0.77439,0.61197
0.45375,0.4774
0.62493,0.3755
0.36742,0.56183
0.63095,0.51794
0.79484,0.5121
0.66412,0.56498
0.4784,0.63716
0.62373,0.41682
0.26612,0.3829
0.43463,0.45222
0.65365,0.54667
0.78343,0.58364
0.43287,0.48888
0.68373,0.58533
0.39733,0.43842
0.68661,0.53601
0.51729,0.40564
0.41242,0.66565
0.51425,0.65748
0.42035,0.35633
0.66101,0.63014
0.63065,0.50863
0.26416,0.5004
0.6379,0.5445
0.67279,0.48622
0.46892,0.4959
0.49614,0.44503
0.50434,0.47112
0.40107,0.54974
0.67262,0.65419
0.42137,0.47489
0.65865,0.52764
0.57789,0.60505
0.63313,0.61152
0.74058,0.62548
0.34669,0.4579
0.51607,0.45618
0.73183,0.4601
0.43783,0.40049
0.57936,0.63165
0.56827,0.44717
0.44381,0.46398
0.23705,0.46606
0.44196,0.56585
0.47519,0.35123
0.58001,0.58448
0.23473,0.40697
0.47729,0.48926
0.22617,0.46112
0.40007,0.5494
0.62742,0.60019
0.39392,0.49583
0.61072,0.51513
0.77704,0.59153
0.70712,0.46255
0.5629,0.62531
0.23037,0.49349
0.49345,0.33174
0.58045,0.52921
0.30002,0.37427
0.26433,0.43705
0.57564,0.66039
0.52534,0.49656
0.5775,0.59534
0.44875,0.28984
